e,a,v,tx,op
tmdb.movie/407732,tmdb.movie/overview,"The Bayreuth Festival Opera House mounted this production of Richard Wagner's 1865 opera Tristan und Isolde as part of the Bayreuther Festspiele. Staged by Heiner Müller, it stars Siegfried Jerusalem, Waltraud Meier, Poul Elming and Uta Priew, and features musical accompaniment by The Orchestra and Chorus of the Bayreuther Festspiele.",41120,assert
tmdb.movie/407732,tmdb.movie/original_title,Tristan und Isolde,41120,assert
tmdb.movie/407732,tmdb.movie/original_language,en,41120,assert
tmdb.movie/407732,tmdb.movie/id,407732,41120,assert
tmdb.movie/407732,tmdb.movie/genre_id,10402,41120,assert
tmdb.movie/407732,tmdb.movie/backdrop_path,/qMe8o9v986ZAfkmZkgxs0bkwBzq.jpg,41120,assert
tmdb.movie/407732,tmdb.movie/adult,false,41120,assert
tmdb.movie/407986,tmdb.movie/vote_count,0,41519,assert
tmdb.movie/407986,tmdb.movie/vote_average,0,41519,assert
tmdb.movie/407986,tmdb.movie/video,false,41519,assert
tmdb.movie/407986,tmdb.movie/title,O Homem que Viu Zé Limeira,41519,assert
tmdb.movie/407986,tmdb.movie/release_date,2013-12-07,41519,assert
tmdb.movie/407986,tmdb.movie/poster_path,,41519,assert
tmdb.movie/407986,tmdb.movie/popularity,1.4981,41519,assert
tmdb.movie/407986,tmdb.movie/overview,,41519,assert
tmdb.movie/407986,tmdb.movie/original_title,O Homem que Viu Zé Limeira,41519,assert
tmdb.movie/407986,tmdb.movie/original_language,pt,41519,assert
tmdb.movie/407986,tmdb.movie/id,407986,41519,assert
tmdb.movie/407986,tmdb.movie/genre_id,99,41519,assert
tmdb.movie/407986,tmdb.movie/backdrop_path,,41519,assert
tmdb.movie/407986,tmdb.movie/adult,false,41519,assert
tmdb.movie/408,tmdb.movie/vote_count,7840,41116,assert
tmdb.movie/408,tmdb.movie/vote_average,7.124,41116,assert
tmdb.movie/408,tmdb.movie/video,false,41116,assert
tmdb.movie/408,tmdb.movie/title,Snow White and the Seven Dwarfs,41116,assert
tmdb.movie/408,tmdb.movie/release_date,1938-01-14,41116,assert
tmdb.movie/408,tmdb.movie/poster_path,/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg,41116,assert
tmdb.movie/408,tmdb.movie/popularity,7.0708,41116,assert
tmdb.movie/408,tmdb.movie/overview,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",41116,assert
tmdb.movie/408,tmdb.movie/original_title,Snow White and the Seven Dwarfs,41116,assert
tmdb.movie/408,tmdb.movie/original_language,en,41116,assert
tmdb.movie/408,tmdb.movie/id,408,41116,assert
tmdb.movie/408,tmdb.movie/genre_id,14,41116,assert
tmdb.movie/408,tmdb.movie/genre_id,16,41116,assert
tmdb.movie/408,tmdb.movie/backdrop_path,/5Zmo0yemXM50ozqMNhGiGhkZ8p7.jpg,41116,assert
tmdb.movie/408,tmdb.movie/adult,false,41116,assert
tmdb.movie/408157,tmdb.movie/vote_count,4,41280,assert
tmdb.movie/408157,tmdb.movie/vote_average,5.8,41280,assert
tmdb.movie/408157,tmdb.movie/video,false,41280,assert
tmdb.movie/408157,tmdb.movie/title,The Two Worlds of Angelita,41280,assert
tmdb.movie/408157,tmdb.movie/release_date,1983-10-28,41280,assert
tmdb.movie/408157,tmdb.movie/poster_path,,41280,assert
tmdb.movie/408157,tmdb.movie/popularity,3.8814,41280,assert
tmdb.movie/408157,tmdb.movie/overview,"As experienced by 9 year old Angelita, the film portrays the hardship of migration endured by her family’s move from a small town in Puerto Rico to New York City’s Lower East Side.",41280,assert
tmdb.movie/408157,tmdb.movie/original_title,Los dos mundos de Angelita,41280,assert
tmdb.movie/408157,tmdb.movie/original_language,es,41280,assert
tmdb.movie/408157,tmdb.movie/id,408157,41280,assert
tmdb.movie/408157,tmdb.movie/genre_id,18,41280,assert
tmdb.movie/408157,tmdb.movie/backdrop_path,,41280,assert
tmdb.movie/408157,tmdb.movie/adult,false,41280,assert
tmdb.movie/408176,tmdb.movie/vote_count,1,41362,assert
tmdb.movie/408176,tmdb.movie/vote_average,10,41362,assert
tmdb.movie/408176,tmdb.movie/video,false,41362,assert
tmdb.movie/408176,tmdb.movie/title,What's Eating Todd?,41362,assert
tmdb.movie/408176,tmdb.movie/release_date,2016-07-26,41362,assert
tmdb.movie/408176,tmdb.movie/poster_path,,41362,assert
tmdb.movie/408176,tmdb.movie/popularity,4.0992,41362,assert
tmdb.movie/408176,tmdb.movie/overview,Todd's disappearance from his birthday campout has nothing to do with a flesh-eating freak from a telltale campfire story but more to do with a virus signaling the start of the apocalypse!,41362,assert
tmdb.movie/408176,tmdb.movie/original_title,What's Eating Todd?,41362,assert
tmdb.movie/408176,tmdb.movie/original_language,en,41362,assert
tmdb.movie/408176,tmdb.movie/id,408176,41362,assert
tmdb.movie/408176,tmdb.movie/backdrop_path,,41362,assert
tmdb.movie/408176,tmdb.movie/adult,false,41362,assert
tmdb.movie/408223,tmdb.movie/vote_count,0,40429,assert
tmdb.movie/408223,tmdb.movie/vote_average,0,40429,assert
tmdb.movie/408223,tmdb.movie/video,false,40429,assert
tmdb.movie/408223,tmdb.movie/title,J. Carlos - O Cronista do Rio,40429,assert
tmdb.movie/408223,tmdb.movie/release_date,2015-04-14,40429,assert
tmdb.movie/408223,tmdb.movie/poster_path,,40429,assert
tmdb.movie/408223,tmdb.movie/popularity,3.4435,40429,assert
tmdb.movie/408223,tmdb.movie/overview,,40429,assert
tmdb.movie/408223,tmdb.movie/original_title,J. Carlos - O Cronista do Rio,40429,assert
tmdb.movie/408223,tmdb.movie/original_language,pt,40429,assert
tmdb.movie/408223,tmdb.movie/id,408223,40429,assert
tmdb.movie/408223,tmdb.movie/genre_id,99,40429,assert
tmdb.movie/408223,tmdb.movie/backdrop_path,,40429,assert
tmdb.movie/408223,tmdb.movie/adult,false,40429,assert
tmdb.movie/408381,tmdb.movie/vote_count,378,41207,assert
tmdb.movie/408381,tmdb.movie/vote_average,5.335,41207,assert
tmdb.movie/408381,tmdb.movie/video,false,41207,assert
tmdb.movie/408381,tmdb.movie/title,Monolith,41207,assert
tmdb.movie/408381,tmdb.movie/release_date,2016-05-12,41207,assert
tmdb.movie/408381,tmdb.movie/poster_path,/gyI1M8toCUr6xlVnVqXOdATg9gY.jpg,41207,assert
tmdb.movie/408381,tmdb.movie/popularity,4.1382,41207,assert
tmdb.movie/408381,tmdb.movie/overview,A mother and her son plan a surprise visit to Los Angeles to see her husband/his father. Halfway there they get into a terrible accident in the middle of nowhere and now must fight to survive.,41207,assert
tmdb.movie/408381,tmdb.movie/original_title,Monolith,41207,assert
tmdb.movie/408381,tmdb.movie/original_language,en,41207,assert
tmdb.movie/408381,tmdb.movie/id,408381,41207,assert
tmdb.movie/408381,tmdb.movie/genre_id,18,41207,assert
tmdb.movie/408381,tmdb.movie/genre_id,53,41207,assert
tmdb.movie/408381,tmdb.movie/backdrop_path,/iY5y6Cj5AMUKqeNdroJayIeZSzY.jpg,41207,assert
tmdb.movie/408381,tmdb.movie/adult,false,41207,assert
tmdb.movie/40847,tmdb.movie/vote_count,7,41172,assert
tmdb.movie/40847,tmdb.movie/vote_average,6,41172,assert
tmdb.movie/40847,tmdb.movie/video,false,41172,assert
tmdb.movie/40847,tmdb.movie/title,The Goose That Laid the Golden Egg,41172,assert
tmdb.movie/40847,tmdb.movie/release_date,1936-02-07,41172,assert
tmdb.movie/40847,tmdb.movie/poster_path,/gpuCH3spW5V08SiU1WkHBf0cjER.jpg,41172,assert
tmdb.movie/40847,tmdb.movie/popularity,4.2656,41172,assert
tmdb.movie/40847,tmdb.movie/overview,"Felix is handing out relief, thanks to a goose that lays golden eggs. The evil Captain Kidd sees the goose and breaks into Felix's house to get it. He brings the goose to his pirate ship. Felix arrives too late to catch the ship. Goldie won't lay for the pirates. Felix sees a cannon and turns himself into a human cannonball to catch teh ship. With help from Goldie and another cannon, he subdues the crew, wrapping them in the sail and depositing them in the hold. He and Kidd have a swordfight, but their swords melt together. Kidd chases Felix up the mast, then foolishly cuts off his own support. He falls into the hold. They sail for home, where Felix fires off cannonloads of gold coins.",41172,assert
tmdb.movie/40847,tmdb.movie/original_title,The Goose That Laid the Golden Egg,41172,assert
tmdb.movie/40847,tmdb.movie/original_language,en,41172,assert
tmdb.movie/40847,tmdb.movie/id,40847,41172,assert
tmdb.movie/40847,tmdb.movie/genre_id,16,41172,assert
tmdb.movie/40847,tmdb.movie/backdrop_path,,41172,assert
tmdb.movie/40847,tmdb.movie/adult,false,41172,assert
tmdb.movie/408490,tmdb.movie/vote_count,74,41477,assert
tmdb.movie/408490,tmdb.movie/vote_average,4.8,41477,assert
tmdb.movie/408490,tmdb.movie/video,false,41477,assert
tmdb.movie/408490,tmdb.movie/title,It Came from the Desert,41477,assert
tmdb.movie/408490,tmdb.movie/release_date,2018-09-07,41477,assert
tmdb.movie/408490,tmdb.movie/poster_path,/mZsLtCJW1eJabOxlZrZfaalGIki.jpg,41477,assert
tmdb.movie/408490,tmdb.movie/popularity,3.61,41477,assert
tmdb.movie/408490,tmdb.movie/overview,"New Mexico, present day. Brian and Lukas are off to the desert to join a kegger party and to celebrate Lukas’ victory in a motocross competition. His winning prize includes meeting The  Deathinator, the biggest action star in the world. The party  gets started under the hot desert sun, but Brian isn’t in the mood, so he wanders off and is soon joined by his friend, Lukas. They discover something strange in the desert which leads them into a secret military laboratory, where they discover the disturbing truth of what the government has been doing. Secret experiments on ants and spiders using DNA found in a meteorite which fell to Earth in 1951 has given birth to mutated giant ants which have overrun the facility. Now, it's up to Brian and Lukas to save the  world from a giant ant invasion!",41477,assert
tmdb.movie/408490,tmdb.movie/original_title,It Came from the Desert,41477,assert
tmdb.movie/408490,tmdb.movie/original_language,en,41477,assert
tmdb.movie/408490,tmdb.movie/id,408490,41477,assert
tmdb.movie/408490,tmdb.movie/genre_id,27,41477,assert
tmdb.movie/408490,tmdb.movie/genre_id,28,41477,assert
tmdb.movie/408490,tmdb.movie/backdrop_path,/8x70iUDCfdJ0tdJZlPhxiAv0FSt.jpg,41477,assert
tmdb.movie/408490,tmdb.movie/adult,false,41477,assert
tmdb.movie/408567,tmdb.movie/vote_count,25,41238,assert
tmdb.movie/408567,tmdb.movie/vote_average,5.5,41238,assert
tmdb.movie/408567,tmdb.movie/video,false,41238,assert
tmdb.movie/408567,tmdb.movie/title,Deadly Pickup,41238,assert
tmdb.movie/408567,tmdb.movie/release_date,2016-07-26,41238,assert
tmdb.movie/408567,tmdb.movie/poster_path,/kq0B2DAXRhauo3MACv8MKlliakW.jpg,41238,assert
tmdb.movie/408567,tmdb.movie/popularity,5.8872,41238,assert
tmdb.movie/408567,tmdb.movie/overview,"Breezy isn't your ordinary hitch-hiker: she's sexy, fun... and a cold-blooded killer. As deadly as a viper, Breezy murders her victims with a poisonous ring. As she preys on highway pickups, Breezy moves from town to town, finally settling briefly as a boarder in the house of a young couple who have no idea what kind of sexual wolf they've just let in the door.",41238,assert
tmdb.movie/408567,tmdb.movie/original_title,Deadly Pickup,41238,assert
tmdb.movie/408567,tmdb.movie/original_language,en,41238,assert
tmdb.movie/408567,tmdb.movie/id,408567,41238,assert
tmdb.movie/408567,tmdb.movie/genre_id,53,41238,assert
tmdb.movie/408567,tmdb.movie/backdrop_path,/kGZDYsaRGu01nBOXgO1moa3mLL4.jpg,41238,assert
tmdb.movie/408567,tmdb.movie/adult,false,41238,assert
tmdb.movie/408866,tmdb.movie/vote_count,241,41115,assert
tmdb.movie/408866,tmdb.movie/vote_average,7.1,41115,assert
tmdb.movie/408866,tmdb.movie/video,false,41115,assert
tmdb.movie/408866,tmdb.movie/title,RE:BORN,41115,assert
tmdb.movie/408866,tmdb.movie/release_date,2016-09-24,41115,assert
tmdb.movie/408866,tmdb.movie/poster_path,/y14VzRr1er9DNiJffToo763esMe.jpg,41115,assert
tmdb.movie/408866,tmdb.movie/popularity,8.363,41115,assert
tmdb.movie/408866,tmdb.movie/overview,A former special forces operative struggling to contain the destructive impulses of his past goes on a rampage against a squad of ruthless assassins.,41115,assert
tmdb.movie/408866,tmdb.movie/original_title,RE:BORN,41115,assert
tmdb.movie/408866,tmdb.movie/original_language,ja,41115,assert
tmdb.movie/408866,tmdb.movie/id,408866,41115,assert
tmdb.movie/408866,tmdb.movie/genre_id,28,41115,assert
tmdb.movie/408866,tmdb.movie/genre_id,80,41115,assert
tmdb.movie/408866,tmdb.movie/backdrop_path,/lXPV1eael4RXaVBnlBG0faihldJ.jpg,41115,assert
tmdb.movie/408866,tmdb.movie/adult,false,41115,assert
tmdb.movie/409,tmdb.movie/vote_count,2328,41370,assert
tmdb.movie/409,tmdb.movie/vote_average,7.2,41370,assert
tmdb.movie/409,tmdb.movie/video,false,41370,assert
tmdb.movie/409,tmdb.movie/title,The English Patient,41370,assert
tmdb.movie/409,tmdb.movie/release_date,1996-11-14,41370,assert
tmdb.movie/409,tmdb.movie/poster_path,/8eHHqMg8qEYtVw8LQLygsHXSR2q.jpg,41370,assert
tmdb.movie/409,tmdb.movie/popularity,5.1559,41370,assert
tmdb.movie/409,tmdb.movie/overview,"In the 1930s, Count Almásy is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics.",41370,assert
tmdb.movie/409,tmdb.movie/original_title,The English Patient,41370,assert
tmdb.movie/409,tmdb.movie/original_language,en,41370,assert
tmdb.movie/409,tmdb.movie/id,409,41370,assert
tmdb.movie/409,tmdb.movie/genre_id,18,41370,assert
tmdb.movie/409,tmdb.movie/genre_id,10749,41370,assert
tmdb.movie/409,tmdb.movie/backdrop_path,/em5kAUF8QbwThG5BCqVgFomxNT5.jpg,41370,assert
tmdb.movie/409,tmdb.movie/adult,false,41370,assert
tmdb.movie/409109,tmdb.movie/vote_count,34,41235,assert
tmdb.movie/409109,tmdb.movie/vote_average,7,41235,assert
tmdb.movie/409109,tmdb.movie/video,false,41235,assert
tmdb.movie/409109,tmdb.movie/title,Rat Film,41235,assert
tmdb.movie/409109,tmdb.movie/release_date,2016-08-10,41235,assert
tmdb.movie/409109,tmdb.movie/poster_path,/xueQOFVFmRY7Fgulc1PRRNYTXjX.jpg,41235,assert
tmdb.movie/409109,tmdb.movie/popularity,3.6794,41235,assert
tmdb.movie/409109,tmdb.movie/overview,"Across walls, fences, and alleys, rats not only expose our boundaries of separation but make homes in them. ""Rat Film"" is a feature-length documentary that uses the rat—as well as the humans that love them, live with them, and kill them--to explore the history of Baltimore.",41235,assert
tmdb.movie/409109,tmdb.movie/original_title,Rat Film,41235,assert
tmdb.movie/409109,tmdb.movie/original_language,en,41235,assert
tmdb.movie/409109,tmdb.movie/id,409109,41235,assert
tmdb.movie/409109,tmdb.movie/genre_id,99,41235,assert
tmdb.movie/409109,tmdb.movie/backdrop_path,/2pDkhrRKCEhjcq55RVr4hIXuGRN.jpg,41235,assert
tmdb.movie/409109,tmdb.movie/adult,false,41235,assert
tmdb.movie/40913,tmdb.movie/vote_count,52,41410,assert
tmdb.movie/40913,tmdb.movie/vote_average,6,41410,assert
tmdb.movie/40913,tmdb.movie/video,false,41410,assert
tmdb.movie/40913,tmdb.movie/title,Dance with a Stranger,41410,assert
tmdb.movie/40913,tmdb.movie/release_date,1985-03-01,41410,assert
tmdb.movie/40913,tmdb.movie/poster_path,/eLsZeGGof9W93g025CXOuL0sJYb.jpg,41410,assert
tmdb.movie/40913,tmdb.movie/popularity,3.6827,41410,assert
tmdb.movie/40913,tmdb.movie/overview,"Ruth Ellis lives with her ten-year old son Andy next to a night club. One night she meets David Blakely, and they start a love affair. However, for David with his upper-class background, it is impossible to uphold the relationship. He breaks up with her, something which makes Ellis, obsessed by him, very upset.",41410,assert
tmdb.movie/40913,tmdb.movie/original_title,Dance with a Stranger,41410,assert
tmdb.movie/40913,tmdb.movie/original_language,en,41410,assert
tmdb.movie/40913,tmdb.movie/id,40913,41410,assert
tmdb.movie/40913,tmdb.movie/genre_id,18,41410,assert
tmdb.movie/40913,tmdb.movie/genre_id,80,41410,assert
tmdb.movie/40913,tmdb.movie/backdrop_path,/1pWB4U7LrrBnlSg3TVVzrbvW4cR.jpg,41410,assert
tmdb.movie/40913,tmdb.movie/adult,false,41410,assert
tmdb.movie/40914,tmdb.movie/vote_count,18,41503,assert
tmdb.movie/40914,tmdb.movie/vote_average,3.5,41503,assert
tmdb.movie/40914,tmdb.movie/video,false,41503,assert
tmdb.movie/40914,tmdb.movie/title,Royal Kill,41503,assert
tmdb.movie/40914,tmdb.movie/release_date,2009-04-10,41503,assert
tmdb.movie/40914,tmdb.movie/poster_path,/bfvSyXcyyBoXKsquUSXrMYtvDX5.jpg,41503,assert
tmdb.movie/40914,tmdb.movie/popularity,5.6121,41503,assert
tmdb.movie/40914,tmdb.movie/overview,"A fearsome warrior from the Kingdom of Samarza arrives in America to assassinate a high school girl. The girl does not know it, but she is the last living heir to the Kingdom. A noble guard arrives in America to protect the young princess.",41503,assert
tmdb.movie/40914,tmdb.movie/original_title,Royal Kill,41503,assert
tmdb.movie/40914,tmdb.movie/original_language,en,41503,assert
tmdb.movie/40914,tmdb.movie/id,40914,41503,assert
tmdb.movie/40914,tmdb.movie/genre_id,28,41503,assert
tmdb.movie/40914,tmdb.movie/genre_id,53,41503,assert
tmdb.movie/40914,tmdb.movie/backdrop_path,/yfrANNHKpiZEWo8e1QfByZXSjbH.jpg,41503,assert
tmdb.movie/40914,tmdb.movie/adult,false,41503,assert
tmdb.movie/40924,tmdb.movie/vote_count,20,41223,assert
tmdb.movie/40924,tmdb.movie/vote_average,5.125,41223,assert
tmdb.movie/40924,tmdb.movie/video,false,41223,assert
tmdb.movie/40924,tmdb.movie/title,Doña Herlinda and Her Son,41223,assert
tmdb.movie/40924,tmdb.movie/release_date,1985-11-11,41223,assert
tmdb.movie/40924,tmdb.movie/poster_path,/rNVu1XtpPt5qVSi3nZjDQcaYXg6.jpg,41223,assert
tmdb.movie/40924,tmdb.movie/popularity,2.0346,41223,assert
tmdb.movie/40924,tmdb.movie/overview,"A manipulative mama deftly manages the life of her homosexual son so that he can have his cake and eat it too. A woman of means, she does this by allowing her son, a doctor, to tryst in her home with his lover. Putting her son's happiness above all else, she then arranges a marriage of convenience to a woman.",41223,assert
